id,trainer_id,rider_id,handicap_weight
1502,724,92,54
1497,719,286,58.5
1499,721,360,56
1500,722,350,54
1492,716,120,61
1496,718,364,59
1494,716,351,59.5
1498,720,98,57
1501,723,365,54
1495,717,10,59
1513,16,93,55.5
1507,725,113,57
1506,693,95,57
1504,463,326,57.5
1503,536,97,58
1508,675,358,56
1514,16,17,55.5
1505,463,311,57
1509,161,100,55.5
1510,325,94,55.5
1511,726,15,55.5
1512,675,353,55.5
1523,729,367,55.5
1515,727,236,59
1518,281,366,58.5
1517,358,198,58.5
1522,682,171,56
1521,429,167,57
1519,656,262,58
1520,728,362,57.5
1526,732,368,54
1516,705,253,58.5
1524,730,255,55
1528,733,239,54
1527,654,343,54
1529,392,10,54
1525,731,10,54.5
1536,735,136,57
1531,5,369,61
1532,93,23,58.5
1535,650,2,57
1530,713,76,61.5
1534,734,78,57
1537,309,370,56.5
1539,736,85,56
1538,712,28,56.5
1533,51,183,57.5
1540,24,137,55.5
1551,722,117,55
1554,596,92,54
1549,724,355,55.5
1546,740,323,57
1550,721,360,55.5
1541,737,305,59
1552,738,315,54.5
1542,235,371,59
1543,738,372,58.5
1548,742,289,56.5
1556,716,10,54
1553,721,373,54.5
1545,739,10,57.5
1555,701,10,56
1544,514,10,58
1547,741,10,57
1565,695,143,58.5
1561,745,374,60
1558,744,100,61.5
1557,743,49,61.5
1564,46,21,59
1567,692,99,58
1559,154,93,60
1563,675,353,59.5
1568,677,119,58
1560,252,164,60
1562,704,15,59.5
1569,126,375,57
1566,182,10,58.5
1329,403,339,60.5
1330,75,1,60
1332,650,78,58
1336,336,340,57
1335,51,8,57
1333,84,114,58
1334,7,79,58
1331,649,76,58.5
1337,651,341,55.5
1632,293,180,57.5
1631,360,254,58
1636,329,116,55
1627,451,202,59
1635,767,251,55.5
1634,766,380,55.5
1639,768,171,54
1640,711,381,54
1638,358,237,54.5
1641,769,345,54
1629,388,169,58
1642,770,10,54
1637,655,215,54.5
1630,765,10,58
1628,356,344,58.5
1633,705,233,56
1645,773,121,60.5
1655,778,10,54
1644,772,315,61
1649,775,383,58.5
1646,721,360,60.5
1643,771,382,61.5
1647,757,350,59.5
1654,596,92,54.5
1648,774,372,58.5
1652,687,357,56
1653,777,377,55
1650,776,322,57.5
1658,179,10,54
1651,386,10,56.5
1656,198,10,54
1657,716,10,55
1659,336,340,60
1667,469,2,58.5
1671,119,1,58
1661,25,379,59.5
1668,781,78,58
1660,611,8,60
1662,297,85,59.5
1663,779,79,58.5
1665,761,26,58.5
1664,780,76,58.5
1666,256,45,58.5
1669,782,10,58
1673,470,12,56.5
1672,571,10,57
1670,783,384,58
1675,469,23,58.5
1674,736,385,62
1677,785,384,57
1679,786,11,56
1685,787,26,54
1678,6,27,56.5
1684,789,137,54
1676,784,386,58.5
1683,788,85,54.5
1681,75,183,55.5
1682,787,340,55
1680,764,217,55.5
1687,72,10,59
1686,790,46,54
1694,34,85,59
1689,336,340,60
1692,736,79,59
1696,28,45,58.5
1691,469,23,59.5
1698,792,332,56.5
1697,436,78,57
1693,7,25,59
1699,469,2,56.5
1695,117,28,59
1690,791,76,60
1688,5,369,60
1701,793,8,57.5
1703,404,13,57
1702,794,387,57
1700,788,10,56
2604,,,58
2603,,,58
2609,,,54
2607,,,55.5
2601,,,58
2602,,,58
2605,,,57
2606,,,56
2608,,,55
1708,757,117,54.5
1706,796,119,56
1705,725,286,56.5
1707,606,305,55
1704,795,311,58
1709,718,355,54.5
2611,,,59.5
2615,,,54
2614,,,54
2617,,,53
2613,,,58.5
2616,,,53
2610,,,61.5
2612,,,59
2628,,,54
2622,,,57.5
2625,,,56.5
2619,,,58.5
2627,,,54
2629,,,54
2626,,,55.5
2623,,,56.5
2620,,,57.5
2624,,,56.5
2621,,,57.5
2618,,,59
2630,,,59
2637,,,54
2638,,,54
2640,,,54
2632,,,56
2634,,,54
2636,,,54
2633,,,55
2631,,,57
2639,,,54
2635,,,54
2643,,,57.5
2642,,,57.5
2646,,,55
2644,,,56
2648,,,54
2645,,,56
2641,,,60
2649,,,54
2647,,,54.5
2650,,,54
1710,672,355,59
1714,798,100,57
1712,535,119,59
1713,272,126,59
1711,797,92,59
1715,179,388,57
1716,247,161,56.5
2652,,,58.5
2656,,,56
2651,,,58.5
2655,,,57.5
2654,,,58
2657,,,56
2659,,,54.5
2658,,,56
2653,,,58.5
1725,665,175,56.5
1727,803,390,56.5
1721,434,107,57
1719,329,116,57
1726,800,167,56.5
1722,765,253,57
1720,800,362,57
1724,802,202,57
1718,356,389,57
1723,801,236,57
1717,799,110,57
1728,804,391,56.5
2665,,,68.5
2670,,,66.5
2660,,,68.5
2666,,,66.5
2669,,,66.5
2673,,,68.5
2671,,,66.5
2661,,,68.5
2668,,,66.5
2664,,,68.5
2667,,,66.5
2675,,,68.5
2662,,,68.5
2672,,,66.5
2674,,,66.5
2663,,,68.5
1735,154,393,54
1730,518,392,60
1732,594,164,57
1733,276,163,57
1734,536,231,55.5
1736,21,353,53
1729,182,159,61
1731,79,93,59
1737,805,394,61.5
1741,809,398,57.5
1739,807,396,60
1742,810,291,57
1743,605,399,56.5
1745,812,235,55.5
1744,811,400,56
1746,813,401,54
1740,808,397,59.5
1738,806,395,60.5
1748,653,261,57
1755,680,233,54
1751,330,158,54
1750,815,166,55
1747,430,199,58
1749,814,198,56
1752,665,180,54
1754,816,239,54
1753,451,251,54
1757,818,402,54
1756,817,293,54
1769,169,358,54
1758,698,350,59
1765,702,361,54.5
1760,819,111,57.5
1759,775,365,58
1763,822,383,56
1766,823,351,54
1761,820,403,56
1764,749,197,55
1768,825,382,54
1767,824,91,54
1762,821,103,56
1773,29,404,58
1777,34,85,54
1775,310,405,56.5
1774,361,181,56.5
1771,826,379,59.5
1778,561,115,54
1770,12,24,60
1776,827,184,54.5
1779,309,406,54
1772,472,10,58.5
1786,252,117,57
1784,829,325,57
1788,518,289,55
1783,828,100,57
1780,247,119,57
1785,520,311,57
1787,154,92,55
1781,276,161,57
1782,275,112,57
1790,265,196,56
1796,265,194,54
1797,832,153,54
1794,830,185,56
1789,830,188,57
1793,600,151,56
1795,833,150,56
1791,831,407,56
1798,447,10,54
1792,832,10,56
2689,,,56.5
2690,,,55
2686,,,56.5
2684,,,56.5
2681,,,57
2676,,,57
2680,,,57
2677,,,57
2685,,,56.5
2679,,,57
2687,,,56.5
2688,,,56.5
2682,,,57
2683,,,56.5
2678,,,57
1800,,,58.5
1808,,,55
1812,,,55.5
1810,,,55
1802,,,57
1809,,,55
1807,,,55
1801,,,58
1804,,,56.5
1811,,,55
1805,,,56
1803,,,57
1814,,,55.5
1806,,,55
1799,,,59
1813,,,55.5
1825,,,64.5
1816,,,70
1817,,,69
1815,,,70.5
1821,,,67.5
1823,,,66
1824,,,66
1819,,,69
1818,,,69
1820,,,68.5
1822,,,66
1830,,,64
1826,,,64.5
1827,,,64
1828,,,64
1829,,,64
1836,,,55
1834,,,57
1832,,,60
1833,,,57.5
1831,,,61.5
1835,,,55
1838,,,56
1843,,,54
1841,,,54
1840,,,54
1839,,,54.5
1837,,,61
1842,,,54
1844,,,59
1851,,,58.5
1845,,,59
1857,,,54
1853,,,57
1855,,,57
1847,,,59
1850,,,58.5
1854,,,57
1848,,,59
1852,,,57
1856,,,55.5
1846,,,59
1849,,,59
1858,,,61
1868,,,54
1862,,,56
1863,,,55.5
1861,,,56.5
1864,,,55
1865,,,54.5
1860,,,57
1866,,,54
1859,,,58.5
1867,,,54
1876,,,57
1877,,,57
1870,,,59
1873,,,57
1878,,,57
1871,,,59
1872,,,59
1875,,,57
1874,,,57
1879,,,54.5
1869,,,59
1887,,,54
1882,,,56
1885,,,54
1880,,,60
1884,,,54.5
1891,,,54
1883,,,54.5
1892,,,54
1894,,,54
1888,,,54
1881,,,56.5
1893,,,54
1890,,,54
1889,,,54
1886,,,54
2695,,,58
2693,,,58
2692,,,59
2697,,,57
2694,,,58
2696,,,57
2691,,,59
2705,,,54
2700,,,60.5
2704,,,54
2706,,,54
2699,,,61
2702,,,57
2703,,,56
2707,,,54
2701,,,58.5
2698,,,64
1901,,,55.5
1896,,,57
1900,,,55.5
1898,,,56
1902,,,55
1895,,,58
1899,,,56
1897,,,56
1915,,,56
1904,,,58
1908,,,58
1918,,,55
1913,,,56.5
1917,,,55.5
1912,,,57
1916,,,55.5
1907,,,58
1903,,,58
1905,,,58
1906,,,58
1920,,,55
1911,,,57
1910,,,57.5
1919,,,54.5
1914,,,56
1909,,,58
1924,,,55.5
1929,,,55
1926,,,55
1930,,,55
1927,,,55
1923,,,56
1922,,,56.5
1928,,,55
1925,,,55
1921,,,58
2825,,,55
2820,,,57
2828,,,54
2824,,,55
2829,,,54
2822,,,56
2823,,,55.5
2819,,,59
2831,,,54
2832,,,54
2821,,,56
2833,,,54
2826,,,54.5
2830,,,53
2827,,,54
1931,,,58
1937,,,58
1940,,,56
1941,,,56
1936,,,58
1938,,,56
1942,,,56
1932,,,58
1939,,,56
1944,,,56
1935,,,58
1934,,,58
1933,,,58
1943,,,56
1949,,,54
1945,,,60
1948,,,54
1946,,,56.5
1947,,,54
1953,,,54
1954,,,54
1951,,,54
1950,,,54
1952,,,54
1956,,,55.5
1958,,,54.5
1955,,,58.5
1960,,,54
1967,,,54
1962,,,54
1968,,,54
1961,,,54
1963,,,54
1964,,,54
1959,,,54
1966,,,54
1957,,,55
1965,,,54
1971,,,56
1973,,,56
1975,,,56
1976,,,56
1978,,,56
1981,,,55
1980,,,55.5
1970,,,56.5
1982,,,55
1985,,,55
1979,,,55.5
1983,,,55
1977,,,56
1972,,,56
1986,,,55
1969,,,59
1974,,,56
1984,,,55.5
2851,,,56.5
2845,,,57
2840,,,58.5
2843,,,57.5
2847,,,57
2839,,,58.5
2842,,,57.5
2849,,,56
2846,,,57
2835,,,61
2836,,,60
2852,,,55
2848,,,56
2844,,,57.5
2850,,,57
2838,,,59
2841,,,58
2837,,,59
2834,,,63
2853,,,54
1990,,,59.5
1994,,,54
1989,,,59.5
1992,,,56
1987,,,61
1988,,,60
1993,,,56
1995,,,54
1991,,,57
1998,,,58.5
2000,,,57
1999,,,58
2001,,,57
2002,,,54.5
2005,,,54
1997,,,58.5
2003,,,54.5
1996,,,60.5
2006,,,54
2004,,,54
2012,,,55.5
2011,,,56.5
2007,,,58.5
2010,,,57.5
2014,,,54.5
2015,,,54
2009,,,58
2016,,,54
2008,,,58
2013,,,55
2017,,,54
2020,,,59
2021,,,57
2025,,,55.5
2023,,,57
2024,,,55.5
2018,,,59
2022,,,57
2019,,,59
2026,,,55
2032,,,58
2037,,,56
2028,,,61.5
2034,,,58
2027,,,62
2029,,,60.5
2040,,,54
2039,,,54
2033,,,58
2036,,,57.5
2038,,,55.5
2031,,,60.5
2030,,,60.5
2035,,,57.5
2049,,,56.5
2041,,,61
2045,,,60
2051,,,55.5
2050,,,56.5
2043,,,61
2044,,,60.5
2047,,,60
2046,,,60
2042,,,61
2048,,,59
2056,,,58
2053,,,60.5
2059,,,55
2052,,,60.5
2055,,,59
2057,,,55.5
2054,,,59.5
2058,,,55
2065,,,57.5
2063,,,58
2068,,,56.5
2062,,,58.5
2071,,,55
2070,,,55
2064,,,57.5
2066,,,57
2067,,,56.5
2060,,,58.5
2061,,,58.5
2069,,,56
2072,,,54
2073,,,55
2076,,,54
2077,,,54
2074,,,54.5
2075,,,54
2079,,,57.5
2081,,,56
2084,,,56
2085,,,54
2083,,,56
2082,,,56
2080,,,57
2078,,,58
2086,,,57
2091,,,57
2097,,,55
2088,,,57
2094,,,57
2100,,,55
2089,,,57
2095,,,57
2092,,,57
2087,,,57
2099,,,55
2090,,,57
2098,,,55
2096,,,57
2093,,,57
2112,,,57
2110,,,57.5
2105,,,59
2103,,,59
2113,,,54.5
2109,,,57.5
2104,,,59
2101,,,59
2108,,,59
2107,,,59
2102,,,59
2106,,,59
2111,,,57.5
2123,,,56.5
2119,,,57.5
2121,,,57.5
2128,,,54
2120,,,57.5
2126,,,54.5
2117,,,59
2127,,,54
2122,,,57
2116,,,59.5
2118,,,58
2125,,,55
2124,,,56
2114,,,60
2115,,,59.5
2136,,,56
2135,,,56
2129,,,58
2132,,,58
2131,,,58
2130,,,58
2133,,,58
2134,,,58
2137,,,56
2144,,,56
2141,,,57.5
2151,,,54
2148,,,54.5
2145,,,55.5
2152,,,54
2143,,,56.5
2146,,,55.5
2147,,,55.5
2140,,,57.5
2139,,,58.5
2138,,,59
2142,,,57
2149,,,54
2150,,,54
2854,,,58.5
2863,,,54
2857,,,56
2855,,,58
2859,,,56
2862,,,55
2856,,,56
2858,,,56
2861,,,56
2865,,,54
2860,,,56
2864,,,54
2869,,,58.5
2876,,,55
2870,,,57
2866,,,60.5
2871,,,56.5
2868,,,59
2875,,,55.5
2874,,,56
2877,,,54
2873,,,56
2867,,,60.5
2872,,,56.5
2878,,,56.5
2159,,,56
2166,,,54
2158,,,56.5
2155,,,57
2157,,,56.5
2161,,,54.5
2163,,,54.5
2154,,,57.5
2156,,,56.5
2160,,,55.5
2153,,,59
2164,,,54.5
2165,,,54
2167,,,54
2168,,,54
2170,,,54
2162,,,54.5
2169,,,54
2173,,,59
2178,,,57
2175,,,58.5
2179,,,56.5
2184,,,56
2182,,,55
2181,,,55.5
2183,,,54
2171,,,61.5
2176,,,58
2172,,,59.5
2174,,,58.5
2177,,,57.5
2180,,,55.5
2193,,,58.5
2196,,,56.5
2187,,,59.5
2194,,,56.5
2186,,,60
2198,,,58
2189,,,59.5
2195,,,56.5
2197,,,58.5
2192,,,59
2190,,,59
2185,,,60
2188,,,59.5
2199,,,58
2191,,,59
2206,,,54
2205,,,54
2203,,,55
2204,,,54
2202,,,55.5
2208,,,54
2200,,,59
2201,,,58
2207,,,54
2218,,,54
2215,,,54
2209,,,59
2210,,,55
2213,,,54
2212,,,54
2221,,,54
2223,,,54
2219,,,54
2220,,,54
2211,,,55
2217,,,54
2222,,,54
2214,,,54
2224,,,54
2216,,,54
2231,,,54
2232,,,54
2235,,,54
2227,,,58
2228,,,57.5
2226,,,58
2230,,,57
2229,,,57.5
2234,,,54
2233,,,54
2225,,,58
2244,,,54
2240,,,54.5
2236,,,61
2239,,,56
2242,,,54
2241,,,54
2237,,,59
2245,,,54
2246,,,54
2247,,,54
2243,,,54
2238,,,58.5
2258,,,54
2255,,,54
2249,,,55.5
2248,,,60
2254,,,54
2252,,,54
2256,,,54
2257,,,54
2253,,,54
2250,,,54.5
2251,,,54
2270,,,54
2271,,,54
2265,,,54.5
2273,,,54
2268,,,54
2266,,,54
2262,,,55
2264,,,55
2274,,,54
2269,,,54
2260,,,56.5
2267,,,54
2263,,,55
2272,,,54
2259,,,60
2261,,,55.5
2275,,,61
2278,,,55
2282,,,54
2277,,,58
2280,,,55
2276,,,59.5
2279,,,55
2281,,,54
2286,,,60
2287,,,59.5
2291,,,56.5
2292,,,56.5
2293,,,54.5
2289,,,59
2288,,,59.5
2284,,,61.5
2283,,,62.5
2285,,,60.5
2290,,,58.5
2296,,,59
2302,,,54
2294,,,59.5
2298,,,56
2297,,,57
2303,,,54
2301,,,54
2304,,,54
2299,,,55.5
2300,,,55.5
2295,,,59.5
2305,,,54
2316,,,56.5
2308,,,61
2306,,,62.5
2314,,,58.5
2311,,,59.5
2307,,,61.5
2312,,,59.5
2318,,,58
2319,,,55.5
2317,,,56.5
2313,,,59
2309,,,60.5
2310,,,60
2320,,,54
2315,,,57
2324,,,54
2327,,,54
2328,,,54
2326,,,54
2321,,,58
2325,,,54
2329,,,54
2322,,,54
2330,,,54
2323,,,54
2886,,,58.5
2891,,,56.5
2892,,,58
2893,,,57.5
2888,,,58
2882,,,59.5
2889,,,57.5
2880,,,60
2879,,,60
2890,,,57.5
2883,,,59
2884,,,59
2881,,,59.5
2885,,,59
2887,,,58
2343,,,57
2340,,,58.5
2339,,,58.5
2342,,,57.5
2344,,,59
2341,,,58
2338,,,59
2334,,,60
2332,,,61
2333,,,60
2335,,,59.5
2337,,,59
2331,,,61.5
2347,,,56.5
2345,,,56.5
2346,,,58.5
2336,,,59.5
2351,,,59
2359,,,55
2352,,,58.5
2349,,,60
2358,,,55.5
2361,,,54
2350,,,59
2356,,,56.5
2353,,,58
2360,,,54
2348,,,61
2355,,,58
2354,,,58
2357,,,56
2370,,,57.5
2365,,,58.5
2362,,,63.5
2363,,,59
2369,,,58
2364,,,59
2368,,,58.5
2367,,,58.5
2372,,,56.5
2371,,,57
2366,,,58.5
2900,,,55.5
2897,,,58
2901,,,55.5
2896,,,58
2894,,,59
2902,,,55
2904,,,55
2899,,,56.5
2898,,,57.5
2895,,,58
2903,,,55
2381,,,54
2376,,,55.5
2384,,,54
2377,,,54
2374,,,59
2375,,,58
2373,,,60
2380,,,54
2383,,,54
2379,,,54
2378,,,54
2385,,,54
2382,,,54
2386,,,58
2396,,,54
2388,,,57
2392,,,55.5
2389,,,56.5
2394,,,54
2397,,,54
2393,,,54.5
2395,,,54
2398,,,54
2399,,,54
2390,,,56.5
2387,,,57.5
2391,,,56.5
2400,,,60
2403,,,58.5
2407,,,57
2406,,,57
2409,,,56.5
2408,,,57
2402,,,59
2411,,,55
2412,,,54.5
2401,,,59
2415,,,54
2410,,,55.5
2405,,,57.5
2414,,,54
2416,,,54
2417,,,54
2404,,,58
2413,,,54
2424,,,55
2420,,,58
2419,,,58.5
2425,,,54
2418,,,59.5
2421,,,57.5
2422,,,56.5
2423,,,56
2436,,,54
2437,,,54
2438,,,54
2432,,,58
2431,,,59
2433,,,57.5
2427,,,59
2435,,,56.5
2429,,,59
2428,,,59
2426,,,60
2430,,,59
2434,,,57.5
2447,,,56
2444,,,58
2441,,,60.5
2443,,,59.5
2442,,,60.5
2449,,,55
2450,,,54.5
2448,,,55.5
2440,,,60.5
2446,,,56
2451,,,54
2439,,,62.5
2445,,,57.5
2452,,,59
2454,,,59
2460,,,54
2459,,,55
2456,,,57
2455,,,57.5
2457,,,56.5
2453,,,59
2458,,,55
2906,,,58
2912,,,54
2908,,,57.5
2907,,,58
2914,,,54
2909,,,55.5
2915,,,54
2910,,,55
2911,,,55
2916,,,54
2913,,,54
2917,,,54
2905,,,59
2918,,,54
2463,,,57
2462,,,60
2467,,,54.5
2468,,,54
2464,,,55.5
2461,,,60
2465,,,55
2466,,,54.5
2476,,,57.5
2474,,,58
2480,,,56
2475,,,58
2470,,,60.5
2469,,,61
2478,,,56.5
2479,,,56.5
2483,,,57
2482,,,55
2472,,,59.5
2481,,,55.5
2477,,,57
2484,,,56.5
2485,,,54
2473,,,59
2471,,,60
2502,,,54
2494,,,57.5
2500,,,54.5
2497,,,56
2489,,,59
2496,,,57
2487,,,60.5
2498,,,56
2488,,,60.5
2490,,,58.5
2499,,,56
2492,,,58
2486,,,61.5
2491,,,58
2501,,,54
2493,,,57.5
2495,,,57.5
2508,,,56.5
2503,,,58
2504,,,58
2505,,,58
2507,,,57
2506,,,58
2509,,,56
2510,,,54
2512,,,54
2511,,,54
2513,,,54
2515,,,56.5
2525,,,54
2523,,,54
2527,,,54
2514,,,59
2520,,,54.5
2517,,,56
2519,,,55.5
2516,,,56.5
2518,,,56
2522,,,54
2521,,,54
2524,,,54
2526,,,54
2534,,,54
2532,,,54
2529,,,58.5
2530,,,56
2531,,,55.5
2536,,,54
2538,,,54
2533,,,54
2535,,,54
2537,,,54
2528,,,60
2541,,,57
2546,,,55.5
2540,,,58
2552,,,54
2539,,,59.5
2553,,,54
2550,,,54
2554,,,54
2547,,,55
2555,,,54
2549,,,54
2551,,,54
2543,,,56.5
2542,,,57
2545,,,56.5
2544,,,56.5
2557,,,54
2556,,,54
2548,,,54.5
2563,,,58
2564,,,58
2558,,,59.5
2562,,,58
2565,,,57.5
2559,,,59
2560,,,58.5
2567,,,57
2566,,,57.5
2568,,,57
2561,,,58.5
2575,,,54
2572,,,54.5
2577,,,54
2570,,,57
2579,,,54
2583,,,54
2574,,,54.5
2571,,,55.5
2582,,,54
2576,,,54
2580,,,54
2581,,,54
2573,,,54.5
2578,,,54
2584,,,54
2569,,,59
2585,,,59
2597,,,54.5
2594,,,56
2590,,,57
2587,,,58
2595,,,55.5
2598,,,54
2593,,,56
2586,,,58.5
2592,,,56.5
2599,,,54
2589,,,57
2591,,,56.5
2596,,,55
2600,,,54
2588,,,57.5
2929,,,57
2923,,,59
2931,,,57
2932,,,56.5
2933,,,55
2921,,,60
2920,,,60.5
2928,,,57
2925,,,58
2930,,,55.5
2924,,,58.5
2919,,,60.5
2926,,,57.5
2927,,,57
2922,,,59
2711,,,57
2715,,,54.5
2717,,,54.5
2716,,,54.5
2712,,,57
2708,,,59
2713,,,55.5
2718,,,54.5
2714,,,55.5
2710,,,59
2719,,,54.5
2709,,,59
2725,,,56
2721,,,60
2726,,,56
2729,,,54
2723,,,57.5
2728,,,54
2727,,,54.5
2720,,,61
2724,,,56
2722,,,60
2730,,,60.5
2731,,,60
2739,,,55
2732,,,59.5
2735,,,55
2736,,,55
2738,,,55
2740,,,55
2737,,,55
2734,,,58.5
2733,,,59.5
2741,,,60.5
2743,,,58
2749,,,55
2742,,,59
2751,,,54
2752,,,54
2747,,,56
2744,,,57.5
2750,,,54
2748,,,55
2745,,,57.5
2746,,,56.5
2759,,,56.5
2764,,,54
2756,,,57.5
2753,,,61.5
2755,,,58.5
2762,,,54
2760,,,55.5
2757,,,57
2758,,,57
2763,,,54
2761,,,55
2754,,,60.5
2774,,,58
2772,,,58
2767,,,58
2777,,,56
2778,,,58
2773,,,58
2766,,,58
2771,,,58
2768,,,58
2775,,,58
2769,,,58
2776,,,56
2765,,,58
2770,,,58
2789,,,54
2787,,,55
2779,,,59
2782,,,57
2788,,,54.5
2783,,,56.5
2780,,,58
2784,,,56.5
2785,,,56
2786,,,55.5
2781,,,57.5
2793,,,57
2795,,,56
2790,,,60
2801,,,54
2791,,,59
2794,,,57
2792,,,57.5
2798,,,55
2796,,,56
2800,,,54.5
2797,,,55
2799,,,55
2802,,,55
2808,,,57
2818,,,54.5
2803,,,58
2811,,,56
2817,,,54.5
2815,,,55
2804,,,58
2805,,,57.5
2810,,,56.5
2806,,,57.5
2813,,,55
2814,,,55
2809,,,56.5
2812,,,55.5
2807,,,57.5
2816,,,54.5
3406,945,422,55
3404,1015,425,55
3407,849,10,57
3403,1020,418,55
3402,945,421,57
3401,853,417,57
3399,945,420,57
3405,850,268,55
3400,942,424,57
3398,843,191,57
3397,849,12,57
2944,15,414,55.5
2943,837,343,55.5
2946,838,234,54
2945,389,415,55
2941,836,413,59
2947,839,416,54
2942,837,172,57.5
3414,864,227,55.5
3411,780,187,56
3415,894,155,55.5
3413,866,148,55.5
3416,827,188,55.5
3409,1021,157,58
3412,868,149,55.5
3410,1022,151,56
3408,380,10,58
2949,405,8,58
2955,469,23,58
2956,37,379,58
2954,29,5,58
2958,840,404,56
2959,841,27,56
2951,309,79,58
2960,297,85,56
2950,562,78,58
2953,471,45,58
2957,308,1,58
2952,32,384,58
2948,75,183,58
3423,205,19,57
3421,40,21,57
3417,695,16,59
3424,48,100,57
3422,1025,15,57
3420,874,432,59
3418,1023,353,59
3419,1024,145,59
3425,902,112,57
3427,748,99,54.5
3426,878,10,57
2965,845,420,58.5
2970,850,268,56.5
2963,401,418,58.5
2967,847,422,58.5
2964,844,419,58.5
2975,846,42,56.5
2969,849,424,56.5
2966,846,421,58.5
2973,852,427,56.5
2962,843,191,58.5
2972,851,426,56.5
2974,853,428,56.5
2968,848,423,56.5
2961,842,417,58.5
2971,849,425,56.5
2939,259,410,64
2940,835,412,64
2934,220,134,70
2936,12,409,69
2935,524,408,69.5
2937,834,410,68.5
2938,132,411,66.5
3434,282,199,55
3436,279,172,55
3428,1026,344,57
3430,1028,234,57
3429,1027,368,57
3433,1029,233,55.5
3431,1027,167,55.5
3438,1032,239,53.5
3432,458,251,55.5
3435,1030,474,55
3439,1033,10,55
3437,1031,10,55
3440,1034,263,57.5
3441,356,10,57.5
2988,861,323,55.5
2976,854,93,59
2987,608,20,55.5
2982,859,350,55.5
2980,858,133,57
2983,860,358,55.5
2977,855,372,58
2984,753,377,55.5
2981,822,383,56
2985,673,430,55.5
2978,856,316,57.5
2979,857,429,57.5
2986,675,351,55.5
2989,862,213,58
2991,863,151,56
2993,865,188,56
2992,864,157,56
2995,867,185,56
2990,833,187,57.5
2999,299,156,55.5
2996,868,227,56
2997,869,155,56
2998,827,149,55.5
2994,866,10,56
3004,650,78,56.5
3000,870,431,58.5
3001,34,85,58.5
3007,785,54,56.5
3006,190,76,56.5
3002,364,8,58.5
3010,29,5,56.5
3009,872,404,56.5
3005,135,25,56.5
3008,308,61,56.5
3011,309,183,56.5
3003,871,10,56.5
3022,695,143,54.5
3017,20,100,57
3021,878,16,57
3012,873,15,59
3014,156,353,57
3024,880,49,54.5
3015,875,145,57
3018,746,99,57
3020,184,432,57
3013,874,32,59
3023,879,21,54.5
3019,877,19,57
3016,876,17,57
3617,401,418,58.5
3621,943,428,56.5
3616,846,421,58.5
3624,1014,420,56.5
3625,1020,424,56
3619,907,427,58.5
3618,1067,417,58.5
3623,1069,42,56.5
3622,850,419,56.5
3620,1068,268,58.5
3626,1070,425,56.5
3627,1016,10,56.5
3034,262,439,66
3029,524,408,68
3027,117,434,68
3030,881,435,68
3028,400,411,68
3032,883,437,68
3026,220,433,68
3031,882,436,68
3033,94,438,68
3025,835,410,68
3037,523,10,68
3035,262,10,68
3036,523,10,68
3041,837,343,54
3038,430,233,59
3042,450,234,54
3043,282,199,54
3045,885,368,54
3040,884,342,55.5
3039,654,363,56.5
3044,836,413,54
3047,454,440,54
3046,654,344,54
3053,889,355,56
3048,858,441,64.5
3049,675,358,61.5
3054,822,383,56
3055,890,350,55
3056,752,442,54
3051,887,118,58.5
3057,891,429,54
3052,888,382,57
3050,886,372,58.5
3058,892,443,54
3059,893,195,58
3064,863,185,57.5
3067,300,157,56
3061,894,151,58
3065,894,155,56
3063,896,156,58
3062,895,444,58
3060,868,188,58
3069,898,152,55.5
3066,897,149,56
3068,862,213,56
3079,70,78,56.5
3075,841,79,58.5
3077,309,183,58.5
3070,474,267,58.5
3071,651,45,58.5
3074,900,46,58.5
3076,190,76,58.5
3072,104,445,58.5
3080,901,61,56.5
3073,899,27,58.5
3078,901,137,58.5
3084,903,67,58.5
3082,902,112,60
3086,905,21,56.5
3083,878,48,59
3088,906,15,54
3085,904,49,57
3081,20,100,61.5
3087,178,347,55
3090,908,428,59
3092,910,420,59
3096,911,425,57
3095,849,12,57
3100,914,417,57
3091,909,268,59
3093,851,426,59
3094,843,419,59
3089,907,427,59
3097,912,191,57
3101,401,446,57
3099,843,422,57
3098,913,423,57
3102,846,42,55
3109,915,342,54.5
3110,916,255,54.5
3103,837,343,59
3107,15,414,55
3104,389,447,58
3106,282,199,56
3113,451,344,54
3112,918,239,54
3111,917,234,54
3105,430,263,58
3108,67,10,54.5
3120,923,248,56
3116,484,335,58
3121,920,203,56
3115,920,276,58
3122,623,271,56
3114,919,448,58
3118,921,218,58
3117,623,273,58
3119,922,278,56
3123,924,11,63
3126,926,450,59.5
3128,863,123,59
3127,927,304,59.5
3125,925,37,60
3129,928,77,59
3130,572,310,57.5
3124,402,449,62.5
3637,1074,315,59
3636,1073,372,59
3639,854,93,57
3641,887,92,57
3630,954,322,59
3634,954,355,59
3635,854,316,59
3640,857,133,57
3633,1072,388,59
3628,954,350,59
3629,1052,452,59
3631,1071,323,59
3638,1075,20,57
3632,1055,429,59
3645,1071,10,57
3644,955,20,59
3643,1076,481,59
3642,608,358,59
3139,894,155,55.5
3132,446,188,58.5
3141,302,444,54
3133,930,157,57.5
3135,864,227,57
3136,898,152,56.5
3143,935,249,54
3131,929,148,60
3134,931,213,57
3137,932,156,56
3142,934,149,54
